2.960000000000000000e+02,5.011999999999999744e+01,4.188000000000000256e+01,6.051899999999999835e+00,4.188000000000000056e-01,2.319999999999999929e+01,2.000000000000000042e-03,2.670000000000000151e-01,7.300000000000000065e-03
2.400000000000000000e+02,3.105999999999999872e+01,4.540000000000000036e+00,3.114999999999999991e-01,4.540000000000000285e-02,1.308999999999999986e+01,2.000000000000000042e-03,8.000000000000000383e-04,4.100000000000000346e-03
1.320000000000000000e+02,5.850000000000000000e+01,3.000000000000000000e+00,2.149999999999999911e+00,2.999999999999999889e-02,1.074000000000000021e+01,1.600000000000000077e-03,0.000000000000000000e+00,1.500000000000000031e-03
1.060000000000000000e+02,3.225000000000000000e+01,5.469999999999999751e+00,1.150300000000000100e+00,5.469999999999999862e-02,2.828000000000000114e+01,5.999999999999999474e-04,7.000000000000000146e-03,4.300000000000000003e-03
3.130000000000000000e+02,1.650099999999999909e+02,4.696000000000000085e+01,3.725400000000000045e+00,4.696000000000000174e-01,3.590999999999999659e+01,2.069999999999999965e-02,2.822999999999999954e-01,7.000000000000000146e-03
1.480000000000000000e+02,3.452000000000000313e+01,3.069999999999999840e+00,5.613000000000000211e-01,3.070000000000000159e-02,2.560000000000000142e+01,8.999999999999999754e-04,0.000000000000000000e+00,1.590000000000000094e-02
1.460000000000000000e+02,3.149999999999999911e+00,2.200000000000000178e+00,3.000000000000000062e-03,2.199999999999999872e-02,3.307999999999999829e+01,2.999999999999999737e-04,1.500000000000000031e-03,1.119999999999999989e-02
3.680000000000000000e+02,3.984000000000000341e+01,1.651000000000000156e+01,1.741000000000000048e-01,1.650999999999999968e-01,8.050000000000000711e+00,3.399999999999999811e-03,1.265000000000000013e-01,5.100000000000000366e-03
1.430000000000000000e+02,2.621000000000000085e+01,4.320000000000000284e+00,1.084300000000000042e+00,4.320000000000000229e-02,6.549999999999999822e+00,8.999999999999999754e-04,0.000000000000000000e+00,2.799999999999999972e-03
1.820000000000000000e+02,2.919999999999999929e+01,7.849999999999999645e+00,9.819999999999999563e-02,7.850000000000000033e-02,2.332000000000000028e+01,8.000000000000000383e-04,2.099999999999999870e-03,4.199999999999999740e-03
2.870000000000000000e+02,9.150000000000000355e+00,8.009999999999999787e+00,4.002900000000000347e+00,8.010000000000000453e-02,4.265999999999999659e+01,1.699999999999999905e-03,2.840000000000000163e-02,8.999999999999999320e-03
1.490000000000000000e+02,1.689999999999999858e+01,2.650000000000000000e+01,8.899999999999999925e-03,2.650000000000000133e-01,2.750000000000000000e+01,1.000000000000000021e-03,8.800000000000000530e-03,1.519999999999999997e-02
1.890000000000000000e+02,2.576000000000000156e+01,4.419999999999999929e+00,6.001699999999999591e+00,4.420000000000000318e-02,2.760000000000000142e+01,1.299999999999999940e-03,1.039999999999999952e-02,1.069999999999999944e-02
1.340000000000000000e+02,1.814000000000000057e+01,2.999999999999999889e-01,6.600000000000000311e-02,3.000000000000000062e-03,3.560000000000000053e+00,1.500000000000000031e-03,3.000000000000000062e-03,1.799999999999999951e-03
1.290000000000000000e+02,3.943999999999999773e+01,6.300000000000000044e-01,1.325000000000000067e-01,6.300000000000000044e-03,5.030000000000000249e+00,2.000000000000000096e-04,6.000000000000000125e-03,2.700000000000000143e-03
1.240000000000000000e+02,5.206000000000000227e+01,2.999999999999999889e-01,8.953999999999999737e-01,3.000000000000000062e-03,1.658000000000000114e+02,8.000000000000000383e-04,3.000000000000000062e-03,1.899999999999999953e-02
2.470000000000000000e+02,5.010000000000000142e+01,2.110000000000000142e+01,4.345999999999999863e-01,2.109999999999999931e-01,2.023999999999999844e+01,2.099999999999999870e-03,8.600000000000000006e-03,4.899999999999999842e-03
2.790000000000000000e+02,2.603999999999999915e+01,1.712999999999999901e+01,7.112000000000000544e-01,1.713000000000000078e-01,1.215000000000000036e+01,2.399999999999999790e-03,1.819999999999999951e-01,3.299999999999999982e-03
1.130000000000000000e+02,3.450000000000000000e+01,1.199999999999999956e+00,1.824400000000000022e+00,1.200000000000000025e-02,4.000000000000000000e+01,1.100000000000000066e-03,0.000000000000000000e+00,1.110000000000000049e-02
2.800000000000000000e+02,3.425000000000000000e+01,1.951999999999999957e+01,1.274199999999999999e+00,1.952000000000000124e-01,1.263000000000000078e+01,4.599999999999999922e-03,3.309999999999999748e-02,8.399999999999999481e-03
1.500000000000000000e+02,2.110000000000000142e+01,3.990000000000000213e+00,1.233999999999999986e+00,3.989999999999999797e-02,1.660999999999999943e+01,2.599999999999999881e-03,2.000000000000000042e-02,4.799999999999999580e-03
1.980000000000000000e+02,8.309000000000000341e+01,8.039999999999999147e+00,7.304100000000000037e+00,8.039999999999999925e-02,3.872999999999999687e+01,4.400000000000000265e-03,4.760000000000000342e-02,1.880000000000000074e-02
1.410000000000000000e+02,1.800000000000000044e+00,4.099999999999999756e-01,7.499999999999999722e-02,4.100000000000000346e-03,3.114000000000000057e+01,0.000000000000000000e+00,0.000000000000000000e+00,2.500000000000000052e-03
1.670000000000000000e+02,1.222000000000000064e+01,2.700000000000000178e+00,4.949000000000000066e-01,2.699999999999999969e-02,8.250000000000000000e+00,4.000000000000000192e-04,0.000000000000000000e+00,2.000000000000000042e-03
2.630000000000000000e+02,3.300000000000000155e-01,5.999999999999999778e-02,5.300000000000000024e-03,5.999999999999999474e-04,5.314000000000000057e+01,0.000000000000000000e+00,1.349999999999999985e-02,1.699999999999999905e-03
3.290000000000000000e+02,7.053000000000000114e+01,7.150000000000000355e+00,1.001600000000000046e+00,7.149999999999999412e-02,2.519999999999999929e+01,2.399999999999999790e-03,1.179999999999999973e-02,8.300000000000000086e-03
1.780000000000000000e+02,4.500000000000000000e+01,0.000000000000000000e+00,2.159999999999999976e-01,0.000000000000000000e+00,9.750000000000000000e+00,1.100000000000000066e-03,0.000000000000000000e+00,7.499999999999999722e-03
3.480000000000000000e+02,1.517999999999999972e+01,1.116000000000000014e+01,6.384199999999999875e+00,1.116000000000000048e-01,5.300000000000000266e-01,1.199999999999999895e-03,1.899999999999999996e-03,1.500000000000000031e-03
1.910000000000000000e+02,1.013000000000000078e+01,4.620000000000000107e+00,1.267000000000000071e-01,4.619999999999999801e-02,4.057999999999999829e+01,6.999999999999999929e-04,2.129999999999999949e-02,7.700000000000000247e-03
